t;c.x;c.y;c.z;t.x;t.y;t.z;n.x;n.y;n.z;b.x;b.y;b.z
16.02;-0.558945272;-3.421895046;0;0.963095779;-0.269158911;0;0.269158911;0.963095779;0;0;0;1
16.03;-0.549308328;-3.42456509;0;0.964290609;-0.264846411;0;0.264846411;0.964290609;0;0;0;1
16.04;-0.53965951;-3.427191903;0;0.965470439;-0.260512631;0;0.260512631;0.965470439;0;0;0;1
16.05;-0.52999897;-3.429775273;0;0.966634986;-0.256157773;0;0.256157773;0.966634986;0;0;0;1
16.06;-0.520326862;-3.432314989;0;0.967783981;-0.251781981;0;0.251781981;0.967783981;0;0;0;1
16.07;-0.510643343;-3.434810844;0;0.96891713;-0.247385521;0;0.247385521;0.96891713;0;0;0;1
16.08;-0.500948573;-3.437262632;0;0.970034152;-0.242968608;0;0.242968608;0.970034152;0;0;0;1
16.09;-0.491242714;-3.439670149;0;0.971134779;-0.238531427;0;0.238531427;0.971134779;0;0;0;1
16.1;-0.481525933;-3.442033194;0;0.972218725;-0.234074243;0;0.234074243;0.972218725;0;0;0;1
16.11;-0.471798396;-3.444351568;0;0.973285712;-0.229597306;0;0.229597306;0.973285712;0;0;0;1
16.12;-0.462060276;-3.446625075;0;0.974335469;-0.225100853;0;0.225100853;0.974335469;0;0;0;1
16.13;-0.452311745;-3.448853521;0;0.975367727;-0.220585123;0;0.220585123;0.975367727;0;0;0;1
16.14;-0.44255298;-3.451036715;0;0.97638221;-0.21605041;0;0.21605041;0.97638221;0;0;0;1
16.15;-0.432784161;-3.453174468;0;0.97737865;-0.211496987;0;0.211496987;0.97737865;0;0;0;1
16.16;-0.423005468;-3.455266593;0;0.97835678;-0.206925134;0;0.206925134;0.97835678;0;0;0;1
16.17;-0.413217087;-3.45731291;0;0.979316345;-0.202335111;0;0.202335111;0.979316345;0;0;0;1
16.18;-0.403419204;-3.459313236;0;0.980257076;-0.197727247;0;0.197727247;0.980257076;0;0;0;1
16.19;-0.393612009;-3.461267397;0;0.981178718;-0.193101847;0;0.193101847;0.981178718;0;0;0;1
16.2;-0.383795694;-3.463175216;0;0.982081016;-0.188459221;0;0.188459221;0.982081016;0;0;0;1
16.21;-0.373970454;-3.465036525;0;0.982963719;-0.183799692;0;0.183799692;0.982963719;0;0;0;1
16.22;-0.364136486;-3.466851155;0;0.983826584;-0.17912357;0;0.17912357;0.983826584;0;0;0;1
16.23;-0.354293989;-3.468618942;0;0.984669363;-0.174431205;0;0.174431205;0.984669363;0;0;0;1
16.24;-0.344443166;-3.470339726;0;0.985491817;-0.169722946;0;0.169722946;0.985491817;0;0;0;1
16.25;-0.334584221;-3.47201335;0;0.98629371;-0.164999142;0;0.164999142;0.98629371;0;0;0;1
16.26;-0.324717361;-3.473639659;0;0.987074812;-0.160260152;0;0.160260152;0.987074812;0;0;0;1
16.27;-0.314842795;-3.475218504;0;0.987834894;-0.155506342;0;0.155506342;0.987834894;0;0;0;1
16.28;-0.304960734;-3.476749738;0;0.988573735;-0.150738084;0;0.150738084;0.988573735;0;0;0;1
16.29;-0.295071391;-3.478233219;0;0.989291119;-0.14595575;0;0.14595575;0.989291119;0;0;0;1
16.3;-0.285174983;-3.479668807;0;0.989986833;-0.141159732;0;0.141159732;0.989986833;0;0;0;1
16.31;-0.275271727;-3.481056369;0;0.990660669;-0.136350427;0;0.136350427;0.990660669;0;0;0;1
16.32;-0.265361843;-3.482395773;0;0.991312425;-0.131528235;0;0.131528235;0.991312425;0;0;0;1
16.33;-0.255445553;-3.483686892;0;0.991941904;-0.126693563;0;0.126693563;0.991941904;0;0;0;1
16.34;-0.24552308;-3.484929604;0;0.992548917;-0.121846822;0;0.121846822;0.992548917;0;0;0;1
16.35;-0.23559465;-3.48612379;0;0.993133277;-0.116988433;0;0.116988433;0.993133277;0;0;0;1
16.36;-0.22566049;-3.487269336;0;0.993694807;-0.112118819;0;0.112118819;0.993694807;0;0;0;1
16.37;-0.21572083;-3.488366131;0;0.994233334;-0.107238412;0;0.107238412;0.994233334;0;0;0;1
16.38;-0.205775901;-3.48941407;0;0.994748691;-0.102347647;0;0.102347647;0.994748691;0;0;0;1
16.39;-0.195825934;-3.490413051;0;0.995240719;-0.097446967;0;0.097446967;0.995240719;0;0;0;1
16.4;-0.185871164;-3.491362978;0;0.995709264;-0.092536816;0;0.092536816;0.995709264;0;0;0;1
16.41;-0.175911827;-3.492263757;0;0.996154179;-0.087617648;0;0.087617648;0.996154179;0;0;0;1
16.42;-0.16594816;-3.493115302;0;0.996575324;-0.082689919;0;0.082689919;0.996575324;0;0;0;1
16.43;-0.1559804;-3.493917529;0;0.996972568;-0.07775409;0;0.07775409;0.996972568;0;0;0;1
16.44;-0.146008788;-3.494670358;0;0.997345784;-0.072810625;0;0.072810625;0.997345784;0;0;0;1
16.45;-0.136033565;-3.495373717;0;0.997694854;-0.067859993;0;0.067859993;0.997694854;0;0;0;1
16.46;-0.126054972;-3.496027536;0;0.998019666;-0.062902669;0;0.062902669;0.998019666;0;0;0;1
16.47;-0.116073253;-3.49663175;0;0.998320118;-0.05793913;0;0.05793913;0.998320118;0;0;0;1
16.48;-0.106088651;-3.4971863;0;0.998596112;-0.052969856;0;0.052969856;0.998596112;0;0;0;1
16.49;-0.096101412;-3.49769113;0;0.99884756;-0.047995329;0;0.047995329;0.99884756;0;0;0;1
16.5;-0.086111782;-3.49814619;0;0.999074382;-0.043016036;0;0.043016036;0.999074382;0;0;0;1
16.51;-0.076120006;-3.498551436;0;0.999276504;-0.038032465;0;0.038032465;0.999276504;0;0;0;1
16.52;-0.066126334;-3.498906827;0;0.999453861;-0.033045108;0;0.033045108;0.999453861;0;0;0;1
16.53;-0.056131012;-3.499212327;0;0.999606396;-0.028054458;0;0.028054458;0.999606396;0;0;0;1
16.54;-0.046134289;-3.499467907;0;0.99973406;-0.023061009;0;0.023061009;0.99973406;0;0;0;1
16.55;-0.036136413;-3.49967354;0;0.99983681;-0.018065257;0;0.018065257;0.99983681;0;0;0;1
16.56;-0.026137635;-3.499829206;0;0.999914614;-0.013067701;0;0.013067701;0.999914614;0;0;0;1
16.57;-0.016138204;-3.49993489;0;0.999967446;-0.008068839;0;0.008068839;0.999967446;0;0;0;1
16.58;-0.00613837;-3.49999058;0;0.99999529;-0.00306917;0;0.00306917;0.99999529;0;0;0;1
16.59;0.003861618;-3.499996272;0;0.999998136;0.001930806;0;-0.001930806;0.999998136;0;0;0;1
16.6;0.01386151;-3.499951965;0;0.999975983;0.006930588;0;-0.006930588;0.999975983;0;0;0;1
16.61;0.023861055;-3.499857663;0;0.999928839;0.011929678;0;-0.011929678;0.999928839;0;0;0;1
16.62;0.033860004;-3.499713375;0;0.999856718;0.016927575;0;-0.016927575;0.999856718;0;0;0;1
16.63;0.043858106;-3.499519117;0;0.999759645;0.021923781;0;-0.021923781;0.999759645;0;0;0;1
16.64;0.053855114;-3.499274907;0;0.99963765;0.026917798;0;-0.026917798;0.99963765;0;0;0;1
16.65;0.063850777;-3.49898077;0;0.999490774;0.03190913;0;-0.03190913;0.999490774;0;0;0;1
16.66;0.073844847;-3.498636735;0;0.999319064;0.03689728;0;-0.03689728;0.999319064;0;0;0;1
16.67;0.083837076;-3.498242836;0;0.999122574;0.041881755;0;-0.041881755;0.999122574;0;0;0;1
16.68;0.093827216;-3.497799113;0;0.99890137;0.046862065;0;-0.046862065;0.99890137;0;0;0;1
16.69;0.103815021;-3.49730561;0;0.998655522;0.051837719;0;-0.051837719;0.998655522;0;0;0;1
16.7;0.113800245;-3.496762376;0;0.998385108;0.056808231;0;-0.056808231;0.998385108;0;0;0;1
16.71;0.123782642;-3.496169464;0;0.998090217;0.061773118;0;-0.061773118;0.998090217;0;0;0;1
16.72;0.133761968;-3.495526934;0;0.997770943;0.066731898;0;-0.066731898;0.997770943;0;0;0;1
16.73;0.14373798;-3.494834848;0;0.997427386;0.071684094;0;-0.071684094;0.997427386;0;0;0;1
16.74;0.153710435;-3.494093276;0;0.997059658;0.076629231;0;-0.076629231;0.997059658;0;0;0;1
16.75;0.163679093;-3.493302289;0;0.996667874;0.08156684;0;-0.08156684;0.996667874;0;0;0;1
16.76;0.173643713;-3.492461965;0;0.996252159;0.086496455;0;-0.086496455;0.996252159;0;0;0;1
16.77;0.183604057;-3.491572388;0;0.995812643;0.091417613;0;-0.091417613;0.995812643;0;0;0;1
16.78;0.193559887;-3.490633642;0;0.995349466;0.096329856;0;-0.096329856;0.995349466;0;0;0;1
16.79;0.203510968;-3.489645821;0;0.994862771;0.101232734;0;-0.101232734;0.994862771;0;0;0;1
16.8;0.213457065;-3.48860902;0;0.994352712;0.106125796;0;-0.106125796;0.994352712;0;0;0;1
16.81;0.223397945;-3.48752334;0;0.993819446;0.111008601;0;-0.111008601;0.993819446;0;0;0;1
16.82;0.233333377;-3.486388884;0;0.993263138;0.115880712;0;-0.115880712;0.993263138;0;0;0;1
16.83;0.243263132;-3.485205762;0;0.992683959;0.120741696;0;-0.120741696;0.992683959;0;0;0;1
16.84;0.253186981;-3.483974088;0;0.992082088;0.125591127;0;-0.125591127;0.992082088;0;0;0;1
16.85;0.263104699;-3.482693979;0;0.991457707;0.130428586;0;-0.130428586;0.991457707;0;0;0;1
16.86;0.273016061;-3.481365558;0;0.990811005;0.135253658;0;-0.135253658;0.990811005;0;0;0;1
16.87;0.282920845;-3.479988949;0;0.99014218;0.140065928;0;-0.140065928;0.99014218;0;0;0;1
16.88;0.292818832;-3.478564283;0;0.98945143;0.144864998;0;-0.144864998;0.98945143;0;0;0;1
16.89;0.302709802;-3.477091694;0;0.988738962;0.149650476;0;-0.149650476;0.988738962;0;0;0;1
16.9;0.31259354;-3.47557132;0;0.988004987;0.154421974;0;-0.154421974;0.988004987;0;0;0;1
16.91;0.322469831;-3.474003302;0;0.987249721;0.159179111;0;-0.159179111;0.987249721;0;0;0;1
16.92;0.332338464;-3.472387786;0;0.986473384;0.163921511;0;-0.163921511;0.986473384;0;0;0;1
16.93;0.342199229;-3.470724922;0;0.985676204;0.168648809;0;-0.168648809;0.985676204;0;0;0;1
16.94;0.352051919;-3.469014862;0;0.98485841;0.173360644;0;-0.173360644;0.98485841;0;0;0;1
16.95;0.36189633;-3.467257762;0;0.984020238;0.17805665;0;-0.17805665;0.984020238;0;0;0;1
16.96;0.371732257;-3.465453782;0;0.983161928;0.182736488;0;-0.182736488;0.983161928;0;0;0;1
16.97;0.381559502;-3.463603087;0;0.982283719;0.187399827;0;-0.187399827;0.982283719;0;0;0;1
16.98;0.391377866;-3.461705841;0;0.981385859;0.192046336;0;-0.192046336;0.981385859;0;0;0;1
16.99;0.401187155;-3.459762217;0;0.980468598;0.196675693;0;-0.196675693;0.980468598;0;0;0;1
17;0.410987174;-3.457772386;0;0.979532189;0.201287582;0;-0.201287582;0.979532189;0;0;0;1
17.01;0.420777736;-3.455736524;0;0.978576894;0.205881672;0;-0.205881672;0.978576894;0;0;0;1
17.02;0.43055865;-3.453654812;0;0.977602967;0.210457689;0;-0.210457689;0.977602967;0;0;0;1
17.03;0.440329734;-3.451527431;0;0.976610671;0.215015341;0;-0.215015341;0.976610671;0;0;0;1
17.04;0.450090804;-3.449354567;0;0.975600271;0.219554348;0;-0.219554348;0.975600271;0;0;0;1
17.05;0.45984168;-3.447136407;0;0.974572039;0.224074411;0;-0.224074411;0.974572039;0;0;0;1
17.06;0.469582186;-3.444873143;0;0.973526243;0.228575271;0;-0.228575271;0.973526243;0;0;0;1
17.07;0.479312147;-3.442564966;0;0.972463152;0.233056683;0;-0.233056683;0.972463152;0;0;0;1
17.08;0.489031392;-3.440212074;0;0.97138304;0.237518398;0;-0.237518398;0.97138304;0;0;0;1
17.09;0.498739752;-3.437814665;0;0.970286192;0.241960131;0;-0.241960131;0.970286192;0;0;0;1
17.1;0.508437061;-3.435372939;0;0.969172877;0.246381684;0;-0.246381684;0.969172877;0;0;0;1
17.11;0.518123156;-3.432887099;0;0.968043372;0.250782834;0;-0.250782834;0.968043372;0;0;0;1
17.12;0.527797876;-3.430357351;0;0.966897965;0.255163332;0;-0.255163332;0.966897965;0;0;0;1
17.13;0.537461063;-3.427783901;0;0.965736933;0.259522977;0;-0.259522977;0.965736933;0;0;0;1
17.14;0.547112564;-3.425166961;0;0.964560554;0.263861589;0;-0.263861589;0.964560554;0;0;0;1
17.15;0.556752224;-3.42250674;0;0.963369119;0.268178933;0;-0.268178933;0.963369119;0;0;0;1
17.16;0.566379897;-3.419803453;0;0.962162907;0.272474842;0;-0.272474842;0.962162907;0;0;0;1
17.17;0.575995434;-3.417057315;0;0.960942196;0.276749158;0;-0.276749158;0.960942196;0;0;0;1
17.18;0.585598693;-3.414268543;0;0.959707287;0.281001643;0;-0.281001643;0.959707287;0;0;0;1
17.19;0.595189534;-3.411437355;0;0.958458445;0.285232202;0;-0.285232202;0.958458445;0;0;0;1
17.2;0.604767817;-3.408563972;0;0.957195965;0.289440639;0;-0.289440639;0.957195965;0;0;0;1
17.21;0.614333409;-3.405648616;0;0.95592013;0.293626813;0;-0.293626813;0.95592013;0;0;0;1
17.22;0.623886176;-3.40269151;0;0.954631216;0.297790599;0;-0.297790599;0.954631216;0;0;0;1
17.23;0.63342599;-3.399692879;0;0.95332952;0.301931823;0;-0.301931823;0.95332952;0;0;0;1
17.24;0.642952725;-3.396652948;0;0.952015307;0.306050413;0;-0.306050413;0.952015307;0;0;0;1
17.25;0.652466256;-3.393571946;0;0.95068888;0.310146181;0;-0.310146181;0.95068888;0;0;0;1
17.26;0.661966463;-3.390450101;0;0.949350495;0.314219091;0;-0.314219091;0.949350495;0;0;0;1
17.27;0.671453227;-3.387287641;0;0.948000459;0.318268957;0;-0.318268957;0.948000459;0;0;0;1
17.28;0.680926434;-3.384084798;0;0.946639025;0.32229576;0;-0.32229576;0.946639025;0;0;0;1
17.29;0.690385971;-3.380841803;0;0.945266493;0.326299337;0;-0.326299337;0.945266493;0;0;0;1
17.3;0.699831728;-3.377558888;0;0.94388312;0.330279662;0;-0.330279662;0.94388312;0;0;0;1
17.31;0.709263598;-3.374236287;0;0.942489196;0.334236617;0;-0.334236617;0.942489196;0;0;0;1
17.32;0.718681477;-3.370874234;0;0.941084986;0.338170149;0;-0.338170149;0.941084986;0;0;0;1
17.33;0.728085264;-3.367472962;0;0.939670757;0.342080207;0;-0.342080207;0.939670757;0;0;0;1
17.34;0.73747486;-3.364032708;0;0.938246798;0.345966684;0;-0.345966684;0.938246798;0;0;0;1
17.35;0.746850169;-3.360553706;0;0.936813353;0.34982959;0;-0.34982959;0.936813353;0;0;0;1
17.36;0.756211096;-3.357036194;0;0.935370705;0.353668834;0;-0.353668834;0.935370705;0;0;0;1
17.37;0.765557553;-3.353480408;0;0.933919115;0.357484387;0;-0.357484387;0.933919115;0;0;0;1
17.38;0.77488945;-3.349886585;0;0.932458833;0.361276244;0;-0.361276244;0.932458833;0;0;0;1
17.39;0.784206701;-3.346254962;0;0.930990137;0.365044333;0;-0.365044333;0.930990137;0;0;0;1
17.4;0.793509225;-3.342585777;0;0.929513277;0.36878865;0;-0.36878865;0.929513277;0;0;0;1
17.41;0.802796941;-3.338879268;0;0.928028499;0.372509201;0;-0.372509201;0.928028499;0;0;0;1
17.42;0.81206977;-3.335135672;0;0.926536064;0.376205956;0;-0.376205956;0.926536064;0;0;0;1
17.43;0.821327637;-3.331355228;0;0.925036233;0.379878885;0;-0.379878885;0.925036233;0;0;0;1
17.44;0.83057047;-3.327538173;0;0.923529238;0.383528027;0;-0.383528027;0.923529238;0;0;0;1
17.45;0.839798199;-3.323684746;0;0.922015324;0.387153384;0;-0.387153384;0.922015324;0;0;0;1
17.46;0.849010755;-3.319795185;0;0.920494736;0.390754964;0;-0.390754964;0.920494736;0;0;0;1
17.47;0.858208072;-3.315869726;0;0.91896773;0.394332742;0;-0.394332742;0.91896773;0;0;0;1
17.48;0.867390089;-3.311908609;0;0.917434527;0.397886778;0;-0.397886778;0.917434527;0;0;0;1
17.49;0.876556743;-3.307912069;0;0.915895362;0.401417097;0;-0.401417097;0.915895362;0;0;0;1
17.5;0.885707977;-3.303880345;0;0.914350467;0.404923725;0;-0.404923725;0.914350467;0;0;0;1
17.51;0.894843734;-3.299813673;0;0.912800072;0.408406695;0;-0.408406695;0.912800072;0;0;0;1
17.52;0.903963961;-3.29571229;0;0.911244402;0.411866045;0;-0.411866045;0.911244402;0;0;0;1
17.53;0.913068605;-3.291576431;0;0.909683689;0.4153018;0;-0.4153018;0.909683689;0;0;0;1
17.54;0.922157618;-3.287406332;0;0.908118149;0.418714017;0;-0.418714017;0.908118149;0;0;0;1
17.55;0.931230953;-3.283202228;0;0.906547994;0.422102753;0;-0.422102753;0.906547994;0;0;0;1
17.56;0.940288563;-3.278964354;0;0.904973441;0.425468061;0;-0.425468061;0.904973441;0;0;0;1
17.57;0.949330408;-3.274692944;0;0.9033947;0.42881;0;-0.42881;0.9033947;0;0;0;1
17.58;0.958356444;-3.270388231;0;0.90181198;0.432128631;0;-0.432128631;0.90181198;0;0;0;1
17.59;0.967366634;-3.266050449;0;0.900225485;0.435424018;0;-0.435424018;0.900225485;0;0;0;1
17.6;0.976360942;-3.261679828;0;0.898635419;0.438696231;0;-0.438696231;0.898635419;0;0;0;1
17.61;0.985339331;-3.2572766;0;0.89704198;0.441945343;0;-0.441945343;0.89704198;0;0;0;1
17.62;0.994301771;-3.252840997;0;0.895445364;0.445171427;0;-0.445171427;0.895445364;0;0;0;1
17.63;1.003248229;-3.248373248;0;0.893845764;0.448374565;0;-0.448374565;0.893845764;0;0;0;1
17.64;1.012178677;-3.243873582;0;0.892243369;0.451554836;0;-0.451554836;0.892243369;0;0;0;1
17.65;1.021093087;-3.239342227;0;0.890638366;0.454712328;0;-0.454712328;0.890638366;0;0;0;1
17.66;1.029991436;-3.234779411;0;0.889030939;0.457847125;0;-0.457847125;0.889030939;0;0;0;1
17.67;1.038873699;-3.23018536;0;0.887421279;0.460959298;0;-0.460959298;0.887421279;0;0;0;1
17.68;1.047739855;-3.225560299;0;0.885809552;0.46404896;0;-0.46404896;0.885809552;0;0;0;1
17.69;1.056589883;-3.220904455;0;0.884195934;0.467116206;0;-0.467116206;0.884195934;0;0;0;1
17.7;1.065423767;-3.216218049;0;0.882580594;0.470161137;0;-0.470161137;0.882580594;0;0;0;1
17.71;1.07424149;-3.211501305;0;0.8809637;0.473183854;0;-0.473183854;0.8809637;0;0;0;1
17.72;1.083043037;-3.206754445;0;0.879345416;0.476184459;0;-0.476184459;0.879345416;0;0;0;1
17.73;1.091828394;-3.201977689;0;0.877725924;0.479163023;0;-0.479163023;0.877725924;0;0;0;1
17.74;1.100597551;-3.197171257;0;0.876105368;0.482119678;0;-0.482119678;0.876105368;0;0;0;1
17.75;1.109350498;-3.192335368;0;0.874483899;0.485054543;0;-0.485054543;0.874483899;0;0;0;1
17.76;1.118087227;-3.187470238;0;0.872861669;0.487967731;0;-0.487967731;0.872861669;0;0;0;1
17.77;1.12680773;-3.182576085;0;0.87123885;0.490859314;0;-0.490859314;0.87123885;0;0;0;1
17.78;1.135512002;-3.177653123;0;0.869615577;0.493729428;0;-0.493729428;0.869615577;0;0;0;1
17.79;1.14420004;-3.172701567;0;0.867991983;0.496578209;0;-0.496578209;0.867991983;0;0;0;1
17.8;1.152871841;-3.167721629;0;0.866368223;0.499405749;0;-0.499405749;0.866368223;0;0;0;1
17.81;1.161527404;-3.162713522;0;0.864744445;0.50221215;0;-0.50221215;0.864744445;0;0;0;1
17.82;1.17016673;-3.157677456;0;0.863120759;0.504997579;0;-0.504997579;0.863120759;0;0;0;1
17.83;1.17878982;-3.15261364;0;0.861497322;0.507762113;0;-0.507762113;0.861497322;0;0;0;1
17.84;1.187396678;-3.147522282;0;0.859874259;0.510505885;0;-0.510505885;0.859874259;0;0;0;1
17.85;1.195987307;-3.14240359;0;0.858251676;0.513229053;0;-0.513229053;0.858251676;0;0;0;1
17.86;1.204561714;-3.13725777;0;0.856629745;0.515931662;0;-0.515931662;0.856629745;0;0;0;1
17.87;1.213119904;-3.132085025;0;0.855008538;0.518613923;0;-0.518613923;0.855008538;0;0;0;1
17.88;1.221661887;-3.126885558;0;0.853388212;0.521275895;0;-0.521275895;0.853388212;0;0;0;1
17.89;1.230187672;-3.121659573;0;0.851768859;0.523917753;0;-0.523917753;0.851768859;0;0;0;1
17.9;1.238697268;-3.11640727;0;0.850150611;0.526539589;0;-0.526539589;0.850150611;0;0;0;1
17.91;1.247190688;-3.111128847;0;0.848533565;0.529141558;0;-0.529141558;0.848533565;0;0;0;1
17.92;1.255667943;-3.105824504;0;0.846917847;0.531723764;0;-0.531723764;0.846917847;0;0;0;1
17.93;1.264129049;-3.100494437;0;0.845303543;0.534286366;0;-0.534286366;0.845303543;0;0;0;1
17.94;1.272574019;-3.095138841;0;0.843690785;0.536829451;0;-0.536829451;0.843690785;0;0;0;1
17.95;1.28100287;-3.089757912;0;0.842079634;0.539353214;0;-0.539353214;0.842079634;0;0;0;1
17.96;1.289415618;-3.084351841;0;0.840470247;0.541857697;0;-0.541857697;0.840470247;0;0;0;1
17.97;1.297812281;-3.078920821;0;0.838862667;0.544343114;0;-0.544343114;0.838862667;0;0;0;1
17.98;1.306192878;-3.073465042;0;0.837257017;0.546809554;0;-0.546809554;0.837257017;0;0;0;1
17.99;1.314557428;-3.067984692;0;0.835653388;0.549257149;0;-0.549257149;0.835653388;0;0;0;1
18;1.322905952;-3.06247996;0;0.834051848;0.551686065;0;-0.551686065;0.834051848;0;0;0;1
18.01;1.331238472;-3.056951033;0;0.83245252;0.554096384;0;-0.554096384;0.83245252;0;0;0;1
18.02;1.33955501;-3.051398094;0;0.830855468;0.556488267;0;-0.556488267;0.830855468;0;0;0;1
18.03;1.347855589;-3.045821328;0;0.829260767;0.558861862;0;-0.558861862;0.829260767;0;0;0;1
18.04;1.356140233;-3.040220917;0;0.827668518;0.561217271;0;-0.561217271;0.827668518;0;0;0;1
18.05;1.364408968;-3.034597042;0;0.8260788;0.563554626;0;-0.563554626;0.8260788;0;0;0;1
18.06;1.372661818;-3.028949884;0;0.824491673;0.565874087;0;-0.565874087;0.824491673;0;0;0;1
18.07;1.38089881;-3.023279619;0;0.822907213;0.568175782;0;-0.568175782;0.822907213;0;0;0;1
18.08;1.389119971;-3.017586426;0;0.821325511;0.570459819;0;-0.570459819;0.821325511;0;0;0;1
18.09;1.397325329;-3.011870481;0;0.819746634;0.572726336;0;-0.572726336;0.819746634;0;0;0;1
18.1;1.405514913;-3.006131957;0;0.81817064;0.574975482;0;-0.574975482;0.81817064;0;0;0;1
18.11;1.413688752;-3.000371028;0;0.816597595;0.577207387;0;-0.577207387;0.816597595;0;0;0;1
18.12;1.421846875;-2.994587866;0;0.815027568;0.579422181;0;-0.579422181;0.815027568;0;0;0;1
18.13;1.429989313;-2.988782641;0;0.81346062;0.581619995;0;-0.581619995;0.81346062;0;0;0;1
18.14;1.438116098;-2.982955522;0;0.811896832;0.583800937;0;-0.583800937;0.811896832;0;0;0;1
18.15;1.446227261;-2.977106678;0;0.810336246;0.585965159;0;-0.585965159;0.810336246;0;0;0;1
18.16;1.454322834;-2.971236274;0;0.80877892;0.588112794;0;-0.588112794;0.80877892;0;0;0;1
18.17;1.46240285;-2.965344476;0;0.80722491;0.59024397;0;-0.59024397;0.80722491;0;0;0;1
18.18;1.470467343;-2.959431449;0;0.805674272;0.592358817;0;-0.592358817;0.805674272;0;0;0;1
18.19;1.478516346;-2.953497353;0;0.804127057;0.594457463;0;-0.594457463;0.804127057;0;0;0;1
18.2;1.486549895;-2.947542352;0;0.802583318;0.596540038;0;-0.596540038;0.802583318;0;0;0;1
18.21;1.494568024;-2.941566605;0;0.801043104;0.59860667;0;-0.59860667;0.801043104;0;0;0;1
18.22;1.502570769;-2.935570271;0;0.799506463;0.600657485;0;-0.600657485;0.799506463;0;0;0;1
18.23;1.510558165;-2.929553507;0;0.797973442;0.602692614;0;-0.602692614;0.797973442;0;0;0;1
18.24;1.51853025;-2.92351647;0;0.796444084;0.604712181;0;-0.604712181;0.796444084;0;0;0;1
18.25;1.526487059;-2.917459315;0;0.794918432;0.606716314;0;-0.606716314;0.794918432;0;0;0;1
18.26;1.534428631;-2.911382194;0;0.793396529;0.60870514;0;-0.60870514;0.793396529;0;0;0;1
18.27;1.542355002;-2.905285262;0;0.791878414;0.610678784;0;-0.610678784;0.791878414;0;0;0;1
18.28;1.550266211;-2.899168669;0;0.790364126;0.612637371;0;-0.612637371;0.790364126;0;0;0;1
18.29;1.558162297;-2.893032564;0;0.7888537;0.614581027;0;-0.614581027;0.7888537;0;0;0;1
18.3;1.566043298;-2.886877097;0;0.787347174;0.616509877;0;-0.616509877;0.787347174;0;0;0;1
18.31;1.573909254;-2.880702415;0;0.785844593;0.618424026;0;-0.618424026;0.785844593;0;0;0;1
18.32;1.581760203;-2.874508665;0;0.784345985;0.620323606;0;-0.620323606;0.784345985;0;0;0;1
18.33;1.589596187;-2.868295991;0;0.782851376;0.622208746;0;-0.622208746;0.782851376;0;0;0;1
18.34;1.597417244;-2.862064537;0;0.781360795;0.624079569;0;-0.624079569;0.781360795;0;0;0;1
18.35;1.605223416;-2.855814446;0;0.779874271;0.625936196;0;-0.625936196;0.779874271;0;0;0;1
18.36;1.613014743;-2.84954586;0;0.778391832;0.627778748;0;-0.627778748;0.778391832;0;0;0;1
18.37;1.620791266;-2.843258918;0;0.776913532;0.62960731;0;-0.62960731;0.776913532;0;0;0;1
18.38;1.628553027;-2.83695376;0;0.775439371;0.631422032;0;-0.631422032;0.775439371;0;0;0;1
18.39;1.636300067;-2.830630523;0;0.77396937;0.633223036;0;-0.633223036;0.77396937;0;0;0;1
18.4;1.644032428;-2.824289344;0;0.772503553;0.635010442;0;-0.635010442;0.772503553;0;0;0;1
18.41;1.651750152;-2.817930359;0;0.771041974;0.636784323;0;-0.636784323;0.771041974;0;0;0;1
18.42;1.659453282;-2.811553702;0;0.769584627;0.638544832;0;-0.638544832;0.769584627;0;0;0;1
18.43;1.667141859;-2.805159506;0;0.768131524;0.640292091;0;-0.640292091;0.768131524;0;0;0;1
18.44;1.674815926;-2.798747903;0;0.76668271;0.642026185;0;-0.642026185;0.76668271;0;0;0;1
18.45;1.682475527;-2.792319025;0;0.765238197;0.643747234;0;-0.643747234;0.765238197;0;0;0;1
18.46;1.690120704;-2.785873001;0;0.763797982;0.645455376;0;-0.645455376;0.763797982;0;0;0;1
18.47;1.697751501;-2.77940996;0;0.762362113;0.647150685;0;-0.647150685;0.762362113;0;0;0;1
18.48;1.705367961;-2.77293003;0;0.760930589;0.648833291;0;-0.648833291;0.760930589;0;0;0;1
18.49;1.712970127;-2.766433336;0;0.759503409;0.650503322;0;-0.650503322;0.759503409;0;0;0;1
18.5;1.720558044;-2.759920005;0;0.758080635;0.652160832;0;-0.652160832;0.758080635;0;0;0;1
18.51;1.728131754;-2.75339016;0;0.756662225;0.653805993;0;-0.653805993;0.756662225;0;0;0;1
18.52;1.735691303;-2.746843925;0;0.755248233;0.655438865;0;-0.655438865;0.755248233;0;0;0;1
18.53;1.743236733;-2.740281423;0;0.753838646;0.657059584;0;-0.657059584;0.753838646;0;0;0;1
18.54;1.75076809;-2.733702774;0;0.752433484;0.658668242;0;-0.658668242;0.752433484;0;0;0;1
18.55;1.758285418;-2.727108098;0;0.751032758;0.660264944;0;-0.660264944;0.751032758;0;0;0;1
18.56;1.76578876;-2.720497514;0;0.74963647;0.661849803;0;-0.661849803;0.74963647;0;0;0;1
18.57;1.773278162;-2.71387114;0;0.748244639;0.663422911;0;-0.663422911;0.748244639;0;0;0;1
18.58;1.780753667;-2.707229094;0;0.746857265;0.664984381;0;-0.664984381;0.746857265;0;0;0;1
