t;c.x;c.y;c.z;t.x;t.y;t.z;n.x;n.y;n.z;b.x;b.y;b.z
6.14;4.463516244;-1.975236435;-2.825425998;-0.63619925;0.770932946;0.030214342;-0.764290631;-0.63510078;0.111833939;0.105405621;0.048056129;0.993267468
6.15;4.457154409;-1.967527034;-2.825122374;-0.636167793;0.77094724;0.030510506;-0.764290633;-0.635100782;0.111833919;0.105595298;0.047826244;0.993258417
6.16;4.450792892;-1.959817488;-2.824815748;-0.636135438;0.770961846;0.030814568;-0.764290631;-0.63510078;0.11183394;0.105790057;0.047590247;0.993249028
6.17;4.4444317;-1.952107797;-2.824506082;-0.636103022;0.770976379;0.03111863;-0.76429063;-0.635100779;0.111833951;0.105984801;0.047354236;0.993239547
6.18;4.438070832;-1.944397961;-2.824193375;-0.636070547;0.770990839;0.031422693;-0.76429063;-0.635100779;0.111833951;0.106179528;0.047118212;0.993229974
6.19;4.431710289;-1.936687981;-2.823877628;-0.636038012;0.771005227;0.031726755;-0.764290631;-0.63510078;0.11183394;0.106374239;0.046882175;0.993220309
6.2;4.425350072;-1.928977857;-2.82355884;-0.636005417;0.771019543;0.032030817;-0.764290633;-0.635100782;0.111833919;0.106568934;0.046646125;0.993210552
6.21;4.418990185;-1.921267588;-2.823236972;-0.635971904;0.771034161;0.03234286;-0.764290631;-0.63510078;0.111833941;0.106768765;0.0464039;0.993200437
6.22;4.412630634;-1.913557174;-2.822911983;-0.635938327;0.771048702;0.032654903;-0.76429063;-0.635100779;0.111833952;0.106968578;0.04616166;0.993190226
6.23;4.406271419;-1.905846614;-2.822583873;-0.635904688;0.771063167;0.032966946;-0.76429063;-0.635100779;0.111833952;0.107168375;0.045919406;0.993179917
6.24;4.39991254;-1.89813591;-2.822252644;-0.635870986;0.771077556;0.033278989;-0.764290631;-0.63510078;0.111833941;0.107368154;0.045677139;0.993169511
6.25;4.393553999;-1.890425063;-2.821918294;-0.635837221;0.771091869;0.033591032;-0.764290633;-0.635100782;0.111833919;0.107567917;0.045434857;0.993159009
6.26;4.387195801;-1.882714071;-2.821580783;-0.635802517;0.771106474;0.033911139;-0.764290631;-0.63510078;0.111833942;0.107772868;0.045186336;0.993148128
6.27;4.380837949;-1.875002934;-2.821240071;-0.635767746;0.771120999;0.034231246;-0.76429063;-0.635100779;0.111833954;0.107977801;0.0449378;0.993137145
6.28;4.374480446;-1.867291652;-2.820896158;-0.63573291;0.771135443;0.034551353;-0.76429063;-0.635100779;0.111833954;0.108182717;0.044689249;0.99312606
6.29;4.368123291;-1.859580225;-2.820549043;-0.635698007;0.771149807;0.03487146;-0.764290631;-0.63510078;0.111833942;0.108387615;0.044440684;0.993114873
6.3;4.361766486;-1.851868656;-2.820198728;-0.635663038;0.771164091;0.035191567;-0.764290633;-0.635100782;0.111833919;0.108592495;0.044192104;0.993103584
6.31;4.355410035;-1.844156942;-2.819845171;-0.635627109;0.771178656;0.035519822;-0.764290631;-0.63510078;0.111833944;0.108802617;0.043937219;0.993091895
6.32;4.349053944;-1.836445083;-2.819488332;-0.635591111;0.771193138;0.035848077;-0.76429063;-0.635100779;0.111833956;0.109012721;0.043682319;0.993080098
6.33;4.342698213;-1.828733079;-2.819128209;-0.635555042;0.771207534;0.036176332;-0.76429063;-0.635100779;0.111833956;0.109222806;0.043427403;0.993068195
6.34;4.336342843;-1.821020932;-2.818764805;-0.635518905;0.771221847;0.036504587;-0.764290631;-0.63510078;0.111833944;0.109432872;0.043172472;0.993056184
6.35;4.329987835;-1.813308643;-2.818398118;-0.635482697;0.771236075;0.036832841;-0.764290633;-0.635100782;0.111833919;0.109642919;0.042917525;0.993044066
6.36;4.323633194;-1.805596209;-2.818028107;-0.635445508;0.771250574;0.037169329;-0.764290631;-0.63510078;0.111833945;0.109858264;0.042656208;0.993031525
6.37;4.317278925;-1.797883631;-2.817654731;-0.635408246;0.771264984;0.037505816;-0.76429063;-0.635100779;0.111833958;0.110073588;0.042394875;0.993018872
6.38;4.310925029;-1.79017091;-2.81727799;-0.63537091;0.771279305;0.037842303;-0.76429063;-0.635100779;0.111833958;0.110288893;0.042133526;0.993006106
6.39;4.304571507;-1.782458045;-2.816897885;-0.635333502;0.771293538;0.03817879;-0.764290631;-0.63510078;0.111833945;0.110504178;0.04187216;0.992993227
6.4;4.298218359;-1.774745039;-2.816514414;-0.63529602;0.771307682;0.038515278;-0.764290633;-0.635100782;0.111833919;0.110719444;0.041610778;0.992980235
6.41;4.291865592;-1.76703189;-2.816127537;-0.635257534;0.771322085;0.038860083;-0.764290631;-0.63510078;0.111833946;0.110940061;0.04134296;0.992966798
6.42;4.285513209;-1.759318598;-2.815737212;-0.635218972;0.771336395;0.039204887;-0.764290629;-0.635100779;0.111833959;0.111160658;0.041075125;0.992953243
6.43;4.279161212;-1.751605163;-2.815343439;-0.635180332;0.771350612;0.039549692;-0.764290629;-0.635100779;0.111833959;0.111381234;0.040807272;0.992939569
6.44;4.272809602;-1.743891586;-2.814946218;-0.635141616;0.771364736;0.039894497;-0.764290631;-0.63510078;0.111833946;0.111601789;0.040539403;0.992925776
6.45;4.26645838;-1.736177868;-2.814545549;-0.635102823;0.771378767;0.040239302;-0.764290633;-0.635100782;0.111833919;0.111822323;0.040271516;0.992911866
6.46;4.260107551;-1.728464009;-2.81414139;-0.635063004;0.771393045;0.040592511;-0.764290631;-0.63510078;0.111833947;0.112048265;0.039997127;0.992897485
6.47;4.25375712;-1.720750007;-2.813733699;-0.635023103;0.771407225;0.04094572;-0.764290629;-0.635100779;0.111833961;0.112274184;0.039722719;0.992882981
6.48;4.247407089;-1.713035865;-2.813322475;-0.634983122;0.771421307;0.041298928;-0.764290629;-0.635100779;0.111833961;0.112500082;0.039448294;0.992868352
6.49;4.241057458;-1.705321582;-2.81290772;-0.634943061;0.771435292;0.041652137;-0.764290631;-0.63510078;0.111833947;0.112725959;0.039173851;0.992853598
6.5;4.234708228;-1.697607159;-2.812489432;-0.634902919;0.771449178;0.042005346;-0.764290633;-0.635100782;0.111833919;0.112951813;0.03889939;0.992838721
6.51;4.228359405;-1.689892597;-2.81206757;-0.634861726;0.771463299;0.042367045;-0.76429063;-0.63510078;0.111833949;0.11318313;0.038618358;0.992823349
6.52;4.222010994;-1.682177893;-2.811642091;-0.634820449;0.771477318;0.042728744;-0.764290629;-0.635100778;0.111833963;0.113414425;0.038337308;0.992807846
6.53;4.215662996;-1.674463051;-2.811212995;-0.634779087;0.771491234;0.043090443;-0.764290629;-0.635100778;0.111833963;0.113645697;0.038056239;0.992792213
6.54;4.209315412;-1.666748069;-2.810780282;-0.634737642;0.771505047;0.043452142;-0.76429063;-0.63510078;0.111833949;0.113876945;0.037775152;0.99277645
6.55;4.202968243;-1.65903295;-2.810343952;-0.634696111;0.771518758;0.043813842;-0.764290633;-0.635100782;0.111833919;0.114108172;0.037494045;0.992760556
6.56;4.196621495;-1.651317692;-2.809903962;-0.634653506;0.77153269;0.044184119;-0.76429063;-0.635100779;0.11183395;0.114344917;0.037206301;0.992744142
6.57;4.190275173;-1.643602296;-2.809460269;-0.634610812;0.771546514;0.044554396;-0.764290629;-0.635100778;0.111833966;0.114581638;0.036918537;0.992727591
6.58;4.183929279;-1.635886762;-2.809012874;-0.63456803;0.771560231;0.044924673;-0.764290629;-0.635100778;0.111833966;0.114818335;0.036630753;0.992710903
6.59;4.177583813;-1.628171092;-2.808561776;-0.634525159;0.77157384;0.04529495;-0.76429063;-0.635100779;0.11183395;0.115055008;0.036342949;0.992694079
6.6;4.171238776;-1.620455286;-2.808106975;-0.6344822;0.771587341;0.045665227;-0.764290633;-0.635100782;0.111833919;0.115291658;0.036055126;0.992677118
6.61;4.164894174;-1.612739344;-2.807648428;-0.634438141;0.77160105;0.04604417;-0.76429063;-0.635100779;0.111833952;0.115533883;0.035760596;0.99265961
6.62;4.158550014;-1.605023265;-2.807186091;-0.634393989;0.771614645;0.046423114;-0.764290629;-0.635100778;0.111833968;0.115776083;0.035466046;0.992641959
6.63;4.152206295;-1.597307051;-2.806719965;-0.634349745;0.771628129;0.046802057;-0.764290629;-0.635100778;0.111833968;0.116018258;0.035171475;0.992624164
6.64;4.145863019;-1.589590703;-2.80625005;-0.634305408;0.771641499;0.047181;-0.76429063;-0.635100779;0.111833952;0.116260408;0.034876884;0.992606226
6.65;4.139520187;-1.581874222;-2.805776345;-0.634260978;0.771654757;0.047559944;-0.764290633;-0.635100782;0.111833919;0.116502533;0.034582272;0.992588145
6.66;4.133177805;-1.574157607;-2.805298807;-0.634215423;0.771668207;0.047947642;-0.76429063;-0.635100779;0.111833953;0.116750291;0.034280885;0.992569489
6.67;4.126835879;-1.566440858;-2.804817392;-0.634169771;0.771681539;0.04833534;-0.764290629;-0.635100778;0.11183397;0.116998022;0.033979476;0.992550683
6.68;4.12049441;-1.558723976;-2.804332099;-0.634124021;0.771694752;0.048723038;-0.764290629;-0.635100778;0.11183397;0.117245727;0.033678045;0.992531727
6.69;4.114153399;-1.551006963;-2.80384293;-0.634078175;0.771707848;0.049110736;-0.76429063;-0.635100779;0.111833953;0.117493406;0.033376593;0.992512621
6.7;4.107812846;-1.543289819;-2.803349884;-0.634032232;0.771720826;0.049498435;-0.764290633;-0.635100782;0.111833919;0.117741059;0.03307512;0.992493365
6.71;4.101472759;-1.535572545;-2.802852917;-0.633985137;0.771733981;0.049894978;-0.76429063;-0.635100779;0.111833955;0.117994402;0.032766801;0.992473505
6.72;4.095133144;-1.52785514;-2.802351985;-0.633937941;0.771747012;0.05029152;-0.764290628;-0.635100778;0.111833972;0.118247718;0.032458461;0.992453488
6.73;4.088794001;-1.520137605;-2.801847086;-0.633890643;0.771759919;0.050688063;-0.764290628;-0.635100778;0.111833972;0.118501006;0.032150097;0.992433314
6.74;4.082455331;-1.512419942;-2.801338223;-0.633843243;0.771772703;0.051084606;-0.76429063;-0.635100779;0.111833955;0.118754267;0.031841711;0.992412983
6.75;4.076117136;-1.504702152;-2.800825394;-0.633795743;0.771785364;0.051481149;-0.764290633;-0.635100782;0.111833919;0.1190075;0.031533302;0.992392496
6.76;4.069779422;-1.496984234;-2.800308555;-0.633747063;0.771798185;0.051886627;-0.76429063;-0.635100779;0.111833956;0.119266482;0.031217979;0.992371374
6.77;4.063442195;-1.489266188;-2.799787661;-0.633698277;0.771810877;0.052292104;-0.764290628;-0.635100778;0.111833975;0.119525434;0.030902632;0.992350088
6.78;4.057105457;-1.481548017;-2.799262712;-0.633649385;0.771823439;0.052697582;-0.764290628;-0.635100778;0.111833975;0.119784358;0.030587261;0.992328639
6.79;4.050769208;-1.47382972;-2.798733709;-0.633600387;0.771835873;0.05310306;-0.76429063;-0.635100779;0.111833956;0.120043254;0.030271867;0.992307025
6.8;4.044433449;-1.466111299;-2.798200651;-0.633551283;0.771848177;0.053508538;-0.764290633;-0.635100782;0.111833919;0.120302121;0.029956449;0.992285247
6.81;4.038098188;-1.458392755;-2.797663493;-0.633500972;0.771860625;0.053923041;-0.76429063;-0.635100779;0.111833958;0.120566794;0.029634046;0.992262804
6.82;4.03176343;-1.450674087;-2.79712219;-0.63345055;0.771872937;0.054337545;-0.764290628;-0.635100777;0.111833977;0.120831437;0.029311619;0.992240189
6.83;4.025429177;-1.442955297;-2.796576742;-0.633400018;0.771885115;0.054752048;-0.764290628;-0.635100777;0.111833977;0.121096051;0.028989166;0.992217403
6.84;4.01909543;-1.435236385;-2.796027148;-0.633349374;0.771897157;0.055166552;-0.76429063;-0.635100779;0.111833958;0.121360634;0.028666689;0.992194445
6.85;4.01276219;-1.427517354;-2.79547341;-0.63329862;0.771909065;0.055581055;-0.764290633;-0.635100782;0.111833919;0.121625188;0.028344187;0.992171316
6.86;4.006429464;-1.419798203;-2.794915481;-0.63324663;0.771921098;0.056004676;-0.764290629;-0.635100779;0.11183396;0.121895606;0.028014629;0.99214749
6.87;4.000097258;-1.412078932;-2.794353316;-0.633194525;0.77193299;0.056428297;-0.764290628;-0.635100777;0.11183398;0.122165994;0.027685045;0.992123484
6.88;3.993765574;-1.404359544;-2.793786915;-0.633142304;0.771944741;0.056851918;-0.764290628;-0.635100777;0.11183398;0.12243635;0.027355436;0.9920993
6.89;3.987434412;-1.396640038;-2.793216277;-0.633089966;0.77195635;0.057275539;-0.764290629;-0.635100779;0.11183396;0.122706675;0.0270258;0.992074936
6.9;3.981103774;-1.388920417;-2.792641404;-0.633037514;0.771967819;0.05769916;-0.764290633;-0.635100782;0.111833919;0.122976969;0.026696139;0.992050393
6.91;3.974773668;-1.381200681;-2.792062248;-0.632983796;0.771979395;0.058131991;-0.764290629;-0.635100779;0.111833962;0.123253187;0.02635935;0.992025119
6.92;3.968444099;-1.37348083;-2.791478763;-0.632929957;0.771990823;0.058564821;-0.764290627;-0.635100777;0.111833983;0.123529372;0.026022534;0.991999658
6.93;3.962115069;-1.365760865;-2.790890951;-0.632875998;0.772002104;0.058997652;-0.764290627;-0.635100777;0.111833983;0.123805525;0.025685691;0.99197401
6.94;3.955786579;-1.358040788;-2.79029881;-0.632821918;0.772013237;0.059430483;-0.764290629;-0.635100779;0.111833962;0.124081645;0.025348821;0.991948175
6.95;3.949458631;-1.3503206;-2.789702341;-0.632767716;0.772024223;0.059863314;-0.764290633;-0.635100782;0.111833919;0.124357732;0.025011924;0.991922153
6.96;3.943131231;-1.342600303;-2.789101497;-0.63271222;0.772035297;0.060305447;-0.764290629;-0.635100778;0.111833963;0.124639804;0.024667827;0.991895366
6.97;3.936804387;-1.334879895;-2.788496231;-0.632656598;0.772046217;0.060747581;-0.764290627;-0.635100777;0.111833986;0.124921841;0.024323702;0.991868384
6.98;3.930478099;-1.327159379;-2.787886544;-0.632600849;0.772056983;0.061189714;-0.764290627;-0.635100777;0.111833986;0.125203844;0.023979549;0.991841206
6.99;3.92415237;-1.319438756;-2.787272436;-0.632544975;0.772067595;0.061631847;-0.764290629;-0.635100778;0.111833963;0.125485813;0.023635368;0.991813833
7;3.9178272;-1.311718027;-2.786653907;-0.632488974;0.772078052;0.062073981;-0.764290633;-0.635100782;0.111833919;0.125767749;0.023291159;0.991786265
7.01;3.911502597;-1.303997194;-2.786030909;-0.632431647;0.772088578;0.062525511;-0.764290629;-0.635100778;0.111833965;0.126055728;0.022939677;0.991757896
7.02;3.905178568;-1.296276256;-2.785403396;-0.632374188;0.772098943;0.06297704;-0.764290627;-0.635100777;0.111833988;0.126343671;0.022588166;0.991729324
7.03;3.898855114;-1.288555215;-2.784771368;-0.632316598;0.772109148;0.06342857;-0.764290627;-0.635100777;0.111833988;0.12663158;0.022236626;0.991700547
7.04;3.892532236;-1.280834074;-2.784134824;-0.632258877;0.772119191;0.0638801;-0.764290629;-0.635100778;0.111833965;0.126919452;0.021885056;0.991671567
7.05;3.886209936;-1.273112832;-2.783493765;-0.632201023;0.772129074;0.06433163;-0.764290633;-0.635100782;0.111833919;0.127207289;0.021533456;0.991642383
7.06;3.879888222;-1.265391491;-2.782848144;-0.632141812;0.772139004;0.06479265;-0.764290629;-0.635100778;0.111833967;0.127501231;0.021174512;0.991612362
7.07;3.873567101;-1.257670052;-2.782197912;-0.632082464;0.772148766;0.06525367;-0.764290627;-0.635100776;0.111833991;0.127795135;0.020815536;0.991582128
7.08;3.867246573;-1.249948517;-2.78154307;-0.632022979;0.772158361;0.06571469;-0.764290627;-0.635100776;0.111833991;0.128089002;0.02045653;0.991551682
7.09;3.860926641;-1.242226886;-2.780883617;-0.631963356;0.772167788;0.066175711;-0.764290629;-0.635100778;0.111833967;0.128382833;0.020097494;0.991521023
7.1;3.854607306;-1.234505161;-2.780219555;-0.631903596;0.772177047;0.066636731;-0.764290633;-0.635100782;0.111833919;0.128676626;0.019738426;0.991490152
7.11;3.848288576;-1.226783344;-2.779550834;-0.631842445;0.772186331;0.067107337;-0.764290629;-0.635100778;0.111833969;0.128976584;0.01937194;0.991458405
7.12;3.841970458;-1.219061435;-2.778877407;-0.631781152;0.77219544;0.067577942;-0.764290626;-0.635100776;0.111833994;0.129276504;0.019005422;0.991426437
7.13;3.835652953;-1.211339436;-2.778199275;-0.631719715;0.772204375;0.068048548;-0.764290626;-0.635100776;0.111833994;0.129576385;0.018638872;0.991394247
7.14;3.829336064;-1.203617348;-2.777516436;-0.631658136;0.772213135;0.068519154;-0.764290629;-0.635100778;0.111833969;0.129876228;0.01827229;0.991361835
7.15;3.823019791;-1.195895174;-2.776828891;-0.631596413;0.772221719;0.068989759;-0.764290633;-0.635100782;0.111833919;0.130176032;0.017905675;0.991329202
7.16;3.816704143;-1.188172913;-2.776136592;-0.631533267;0.772230306;0.069470046;-0.764290628;-0.635100778;0.111833972;0.130482062;0.017531568;0.991295655
7.17;3.810389126;-1.180450568;-2.775439489;-0.631469971;0.772238711;0.069950332;-0.764290626;-0.635100776;0.111833998;0.130788052;0.017157428;0.991261877
7.18;3.804074744;-1.17272814;-2.774737584;-0.631406526;0.772246934;0.070430619;-0.764290626;-0.635100776;0.111833998;0.131094002;0.016783254;0.991227867
7.19;3.797760996;-1.16500563;-2.774030876;-0.631342933;0.772254974;0.070910905;-0.764290628;-0.635100778;0.111833972;0.131399912;0.016409047;0.991193627
7.2;3.791447885;-1.157283041;-2.773319365;-0.63127919;0.772262832;0.071391192;-0.764290633;-0.635100782;0.111833919;0.131705781;0.016034807;0.991159156
7.21;3.785135419;-1.149560373;-2.772603003;-0.631213989;0.772270669;0.071881255;-0.764290628;-0.635100778;0.111833974;0.132017939;0.015652999;0.99112373
7.22;3.778823606;-1.141837628;-2.77188174;-0.631148632;0.772278315;0.072371318;-0.764290626;-0.635100776;0.111834001;0.132330054;0.015271156;0.991088063
7.23;3.772512447;-1.134114807;-2.771155576;-0.631083121;0.772285772;0.072861382;-0.764290626;-0.635100776;0.111834001;0.132642128;0.014889279;0.991052156
7.24;3.766201944;-1.126391913;-2.770424511;-0.631017454;0.772293039;0.073351445;-0.764290628;-0.635100778;0.111833974;0.132954159;0.014507367;0.991016008
7.25;3.759892098;-1.118668947;-2.769688546;-0.630951632;0.772300116;0.073841509;-0.764290633;-0.635100782;0.111833919;0.133266149;0.01412542;0.990979619
7.26;3.753582918;-1.11094591;-2.768947631;-0.630884316;0.772307147;0.074341446;-0.764290628;-0.635100778;0.111833976;0.133584489;0.013735831;0.990942234
7.27;3.747274412;-1.103222804;-2.768201716;-0.630816839;0.77231398;0.074841382;-0.764290626;-0.635100776;0.111834004;0.133902785;0.013346206;0.990904598
7.28;3.740966582;-1.095499631;-2.767450802;-0.6307492;0.772320615;0.075341319;-0.764290626;-0.635100776;0.111834004;0.134221037;0.012956545;0.990866712
7.29;3.734659429;-1.087776393;-2.766694889;-0.630681399;0.772327053;0.075841256;-0.764290628;-0.635100778;0.111833976;0.134539246;0.012566847;0.990828575
7.3;3.728352955;-1.080053091;-2.765933976;-0.630613437;0.772333293;0.076341193;-0.764290633;-0.635100782;0.111833919;0.134857411;0.012177113;0.990790188
7.31;3.722047167;-1.072329727;-2.765168015;-0.630543945;0.77233946;0.076851101;-0.764290628;-0.635100777;0.111833978;0.135181988;0.011779662;0.990750761
7.32;3.715742076;-1.064606302;-2.764396954;-0.630474284;0.772345422;0.077361008;-0.764290625;-0.635100775;0.111834008;0.13550652;0.011382173;0.990711072
7.33;3.709437682;-1.056882819;-2.763620793;-0.630404456;0.772351178;0.077870916;-0.764290625;-0.635100775;0.111834008;0.135831007;0.010984646;0.990671124
7.34;3.703133987;-1.049159279;-2.762839534;-0.630334459;0.772356729;0.078380823;-0.764290628;-0.635100777;0.111833978;0.136155447;0.010587082;0.990630914
7.35;3.696830994;-1.041435685;-2.762053176;-0.630264294;0.772362073;0.078890731;-0.764290633;-0.635100782;0.111833919;0.136479843;0.01018948;0.990590444
7.36;3.690528709;-1.033712038;-2.761261669;-0.630192562;0.772367318;0.079410707;-0.764290628;-0.635100777;0.111833981;0.136810713;0.009784084;0.990548888
7.37;3.684227143;-1.025988339;-2.760464961;-0.630120655;0.77237235;0.079930682;-0.764290625;-0.635100775;0.111834011;0.137141536;0.009378649;0.990507062
7.38;3.677926296;-1.018264591;-2.759663054;-0.630048573;0.772377167;0.080450658;-0.764290625;-0.635100775;0.111834011;0.137472312;0.008973175;0.990464964
7.39;3.671626172;-1.010540796;-2.758855947;-0.629976316;0.77238177;0.080970634;-0.764290628;-0.635100777;0.111833981;0.137803041;0.008567662;0.990422595
7.4;3.665326771;-1.002816956;-2.75804364;-0.629903884;0.772386158;0.081490611;-0.764290633;-0.635100782;0.111833919;0.138133722;0.00816211;0.990379955
7.41;3.659028102;-0.995093073;-2.757226083;-0.629829846;0.77239042;0.082020753;-0.764290627;-0.635100777;0.111833983;0.138470941;0.007748688;0.990336183
7.42;3.652730174;-0.987369149;-2.756403224;-0.629755627;0.772394459;0.082550895;-0.764290625;-0.635100775;0.111834015;0.138808111;0.007335225;0.99029213
7.43;3.64643299;-0.979645185;-2.755575064;-0.629681225;0.772398275;0.083081038;-0.764290625;-0.635100775;0.111834015;0.139145232;0.006921721;0.990247794
7.44;3.64013655;-0.971921184;-2.754741602;-0.629606642;0.772401869;0.08361118;-0.764290627;-0.635100777;0.111833983;0.139482303;0.006508177;0.990203177
7.45;3.633840857;-0.964197148;-2.753902839;-0.629531877;0.772405239;0.084141323;-0.764290633;-0.635100782;0.111833919;0.139819325;0.006094592;0.990158276
7.46;3.62754592;-0.956473079;-2.753058724;-0.629455467;0.772408454;0.084681731;-0.764290627;-0.635100777;0.111833986;0.140162949;0.005673061;0.990112198
7.47;3.621251749;-0.948748979;-2.752209204;-0.629378868;0.772411437;0.085222138;-0.764290624;-0.635100774;0.111834019;0.140506521;0.005251487;0.990065826
7.48;3.614958344;-0.941024851;-2.75135428;-0.629302079;0.772414188;0.085762546;-0.764290624;-0.635100774;0.111834019;0.140850042;0.004829871;0.99001916
7.49;3.608665708;-0.933300696;-2.750493951;-0.629225102;0.772416708;0.086302954;-0.764290627;-0.635100777;0.111833986;0.141193512;0.004408212;0.989972202
7.5;3.602373842;-0.925576518;-2.74962822;-0.629147936;0.772418996;0.086843362;-0.764290633;-0.635100782;0.111833919;0.141536931;0.003986511;0.989924949
7.51;3.596082757;-0.917852317;-2.748757032;-0.629069084;0.772421098;0.087394134;-0.764290627;-0.635100777;0.111833988;0.141887015;0.003556787;0.989876469
7.52;3.589792461;-0.910128096;-2.747880336;-0.628990036;0.772422959;0.087944906;-0.764290624;-0.635100774;0.111834023;0.142237045;0.003127019;0.989827684
7.53;3.583502957;-0.902403858;-2.746998132;-0.628910791;0.77242458;0.088495679;-0.764290624;-0.635100774;0.111834023;0.142587022;0.002697206;0.989778595
7.54;3.577214246;-0.894679605;-2.746110421;-0.62883135;0.772425959;0.089046451;-0.764290627;-0.635100777;0.111833988;0.142936946;0.00226735;0.9897292
7.55;3.57092633;-0.88695534;-2.745217202;-0.628751713;0.772427097;0.089597224;-0.764290633;-0.635100782;0.111833919;0.143286817;0.00183745;0.9896795
7.56;3.56463922;-0.879231064;-2.744318423;-0.628670348;0.772428019;0.09015846;-0.764290627;-0.635100776;0.111833991;0.143643416;0.001399448;0.989628522
7.57;3.558352924;-0.87150678;-2.743414032;-0.62858878;0.772428691;0.090719696;-0.764290624;-0.635100774;0.111834027;0.14399996;0.000961401;0.989577226
7.58;3.552067445;-0.863782491;-2.742504028;-0.628507007;0.772429112;0.091280933;-0.764290624;-0.635100774;0.111834027;0.144356449;0.000523309;0.989525615
7.59;3.545782784;-0.856058199;-2.741588411;-0.628425031;0.772429282;0.091842169;-0.764290627;-0.635100776;0.111833991;0.144712882;8.51704E-05;0.989473686
7.6;3.539498945;-0.848333906;-2.740667183;-0.628342851;0.772429202;0.092403406;-0.764290633;-0.635100782;0.111833919;0.14506926;-0.000353014;0.98942144
7.61;3.533215936;-0.840609615;-2.73974029;-0.628258901;0.772428874;0.092975206;-0.764290627;-0.635100776;0.111833994;0.145432432;-0.000799377;0.989367863
7.62;3.526933767;-0.832885329;-2.738807678;-0.628174739;0.772428285;0.093547007;-0.764290623;-0.635100774;0.111834031;0.145795545;-0.001245787;0.989313958
7.63;3.520652441;-0.82516105;-2.737869348;-0.628090365;0.772427436;0.094118807;-0.764290623;-0.635100774;0.111834031;0.146158601;-0.001692245;0.989259723
7.64;3.514371961;-0.817436781;-2.7369253;-0.628005779;0.772426326;0.094690608;-0.764290627;-0.635100776;0.111833994;0.1465216;-0.00213875;0.989205159
7.65;3.508092326;-0.809712525;-2.735975535;-0.627920982;0.772424956;0.095262409;-0.764290633;-0.635100782;0.111833919;0.146884541;-0.002585302;0.989150266
7.66;3.501813549;-0.801988283;-2.735019998;-0.627834372;0.772423305;0.095844874;-0.764290626;-0.635100776;0.111833997;0.147254339;-0.003040112;0.989093988
7.67;3.49553564;-0.794264059;-2.734058636;-0.627747541;0.772421383;0.096427339;-0.764290623;-0.635100773;0.111834035;0.147624078;-0.00349497;0.989037369
7.68;3.489258599;-0.786539856;-2.733091449;-0.627660491;0.772419191;0.097009804;-0.764290623;-0.635100773;0.111834035;0.147993757;-0.003949878;0.988980407
7.69;3.482982431;-0.778815676;-2.732118438;-0.627573221;0.772416728;0.097592269;-0.764290626;-0.635100776;0.111833997;0.148363376;-0.004404835;0.988923104
7.7;3.476707136;-0.771091522;-2.731139602;-0.627485731;0.772413995;0.098174735;-0.764290633;-0.635100782;0.111833919;0.148732935;-0.004859842;0.988865459
7.71;3.470432725;-0.763367397;-2.730154889;-0.627396383;0.772410945;0.098767965;-0.764290626;-0.635100776;0.111834;0.149109417;-0.005323183;0.988806374
7.72;3.464159209;-0.755643304;-2.729164242;-0.627306806;0.772407615;0.099361196;-0.764290623;-0.635100773;0.11183404;0.149485836;-0.005786576;0.988746934
7.73;3.457886589;-0.747919246;-2.728167663;-0.627217002;0.772404004;0.099954427;-0.764290623;-0.635100773;0.11183404;0.149862194;-0.00625002;0.98868714
7.74;3.451614869;-0.740195225;-2.727165151;-0.627126969;0.772400112;0.100547657;-0.764290626;-0.635100776;0.111834;0.150238489;-0.006713515;0.98862699
7.75;3.445344051;-0.732471244;-2.726156708;-0.627036708;0.772395939;0.101140888;-0.764290633;-0.635100782;0.111833919;0.150614723;-0.007177061;0.988566485
7.76;3.439074144;-0.724747307;-2.725142278;-0.626944544;0.772391415;0.101744985;-0.764290626;-0.635100776;0.111834003;0.150997943;-0.007649021;0.988504483
7.77;3.43280516;-0.717023417;-2.724121807;-0.626852142;0.772386598;0.102349082;-0.764290622;-0.635100773;0.111834045;0.151381099;-0.008121034;0.988442114
7.78;3.426537102;-0.709299576;-2.723095294;-0.626759504;0.772381491;0.10295318;-0.764290622;-0.635100773;0.111834045;0.15176419;-0.0085931;0.988379375
7.79;3.420269971;-0.701575788;-2.722062741;-0.626666629;0.772376091;0.103557277;-0.764290626;-0.635100776;0.111834003;0.152147217;-0.009065218;0.988316268
7.8;3.41400377;-0.693852055;-2.721024147;-0.626573517;0.7723704;0.104161375;-0.764290633;-0.635100782;0.111833919;0.15253018;-0.009537391;0.988252793
7.81;3.40773851;-0.686128381;-2.719979458;-0.626478455;0.772364321;0.104776439;-0.764290625;-0.635100775;0.111834006;0.152920194;-0.010018055;0.988187762
7.82;3.401474202;-0.67840477;-2.718928617;-0.626383146;0.772357938;0.105391505;-0.764290622;-0.635100772;0.111834049;0.153310142;-0.010498775;0.988122349
7.83;3.395210848;-0.670681224;-2.717871625;-0.626287593;0.772351253;0.10600657;-0.764290622;-0.635100772;0.111834049;0.153700023;-0.01097955;0.988056553
7.84;3.388948451;-0.662957746;-2.716808483;-0.626191793;0.772344266;0.106621635;-0.764290625;-0.635100775;0.111834006;0.154089836;-0.011460379;0.987990375
